Product Name;Product Description;Product Code (SKU);Categories;Price ($);Status;Hub Diameter;Hub Thickness;Shaft Diameter;Weight;Diameter (INCHES);Diameter (METERS);Pitch (INCHES);Pitch-to-diameter ratio (-);Color;UPC Code;Product Weight (NOT for Shipping Calculations) (LBS) ;Product Weight (NOT for Shipping Calculations) (grams) 
19x10EP;"Thin Electric Pusher
Reverse Rotation
Use LPAR06E adapter rings
Includes one set of rings from LPAR06E";LP19010EP;Thin Electric, Electric Reverse Rotation (Left Hand Rotation);14.85; ;1.25 in.;0.49 in.;1/4 in.;2.93 oz.;19;0.4826;10;0.5263;Grey;6.87E+11;0.183;83
19x10E;"Thin Electric
Use LPAR06E adapter rings
Includes one set of rings from LPAR06E";LP19010E;Thin Electric;14.85; ;1.25 in.;0.49 in.;1/4 in.;2.93 oz.;19;0.4826;10;0.5263;Grey;6.87E+11;0.183;83
19.5x11.5PN;"170 Pattern
Designed for YS170";LP195115PN;Pattern;29.16;Discontinued;1.25 in.;0.76 in.;5/16 in.;4.80 oz.;19.5;0.4953;11.5;0.5897;Grey;6.87E+11;0.3;136.1
20x8W;IMAC Aerobatic Wide Blade;LP20080W;Sport, IMAC Aerobatic;29.16; ;2.00 in.;0.58 in.;5/16 in.;6.81 oz.;20;0.508;8;0.4000;Grey;6.87E+11;0.4256;193
20x8E;"Thin Electric
Use LPAR06E adapter rings
Includes one set of rings from LPAR06E";LP20080E;Thin Electric;17.33; ;1.25 in.;0.49 in.;1/4 in.;3.39 oz.;20;0.508;8;0.4000;Grey;6.87E+11;0.2116;96
20x8;Sport;LP20080;Sport;29.16; ;1.75 in.;0.68 in.;5/16 in.;6.42 oz.;20;0.508;8;0.4000;Grey;6.87E+11;0.4013;182
20x22.5EP(CD);"Thin Electric Pusher
Contra Drive (CCW)
Designed for use with Brenner Contra Drive.
Limited to 3500 RPM";LP200225EP(CD);Thin Electric, Electric Reverse Rotation (Left Hand Rotation);24.3; ;1.50 in.;0.60 in.;11/16 in.;3.35 oz.;20;0.508;22.5;1.1250;Grey;6.87E+11;0.2094;95
20x18(F1-GT);Giant Scale Formula GT;LP20018(F1-GT);Sport, Giant Scale Racing;29.16; ;2.00 in.;1.05 in.;25/64 in.;7.62 oz.;20;0.508;18;0.9000;Grey;6.87E+11;0.4763;216
20x18;Sport;LP20018;Sport;29.16;Discontinued;1.75 in.;1.00 in.;5/16 in.;9.10 oz.;20;0.508;18;0.9000;Grey;6.87E+11;0.5688;258
20x16;Sport;LP20016;Sport;29.16;Discontinued;1.75 in.;0.90 in.;5/16 in.;8.89 oz.;20;0.508;16;0.8000;Grey;6.87E+11;0.5556;252
20x15E;"Thin Electric
Use LPAR06E adapter rings
Includes one set of rings from LPAR06E";LP20015E;Thin Electric;17.33; ;1.25 in.;0.51 in.;1/4 in.;3.46 oz.;20;0.508;15;0.7500;Grey;6.87E+11;0.2161;98
20x15C;"Giant Scale Carbon Fiber
Material: 40% Carbon / 60% Nylon";LP20015C;Carbon Fiber, Giant Scale Racing;88; ;1.75 in.;0.84 in.;5/16 in.;5.33 oz.;20;0.508;15;0.7500;Black;6.87E+11;0.3331;151.1
20x15(WCAR-T6);Giant Scale WCAR T6;LP20015(WCAR-T6);Giant Scale Racing;29.16; ;2.00 in.;0.93 in.;5/16 in.;6.98 oz.;20;0.508;15;0.7500;Grey;6.87E+11;0.4363;197.9
20x14C;Component System (Requires Hub);LP2B20014C;Carbon Fiber;110;Discontinued;NA;NA;5/16 in.;NA;20;0.508;14;0.7000;Black;6.87E+11;0.2313;104.9
20x14;Sport;LP20014;Sport;29.16; ;1.75 in.;0.83 in.;5/16 in.;7.05 oz.;20;0.508;14;0.7000;Grey;6.87E+11;0.4409;200
20x13EP;"Thin Electric Pusher
Reverse Rotation
Use LPAR06E adapter rings
Includes one set of rings from LPAR06E";LP20013EP;Thin Electric, Electric Reverse Rotation (Left Hand Rotation), Multi Rotor (Electric Only);17.33; ;1.25 in.;0.51 in.;1/4 in.;3.46 oz.;20;0.508;13;0.6500;Grey;6.87E+11;0.2161;98
20x13E;"Thin Electric
Use LPAR06E adapter rings
Includes one set of rings from LPAR06E";LP20013E;Thin Electric, Multi Rotor (Electric Only);17.33; ;1.25 in.;0.51 in.;1/4 in.;3.46 oz.;20;0.508;13;0.6500;Grey;6.87E+11;0.2161;98
20x12WE;"Thin Electric Wide Blade
Use LPAR06E adapter rings
Includes one set of rings from LPAR06E";LP20012WE;Thin Electric;17.33; ;1.25 in.;0.51 in.;1/4 in.;3.92 oz.;20;0.508;12;0.6000;Grey;6.87E+11;0.2447;111
20x12;Sport;LP20012;Sport;29.16; ;1.75 in.;0.76 in.;5/16 in.;6.74 oz.;20;0.508;12;0.6000;Grey;6.87E+11;0.4213;191.1
20x11E;"Thin Electric
Use LPAR06E adapter rings
Includes one set of rings from LPAR06E";LP20011E;Thin Electric;17.33; ;1.25 in.;0.50 in.;1/4 in.;3.49 oz.;20;0.508;11;0.5500;Grey;6.87E+11;0.2183;99
20x10W;IMAC Aerobatic Wide Blade;LP20010W;Sport, IMAC Aerobatic;29.16; ;2.00 in.;0.61 in.;5/16 in.;7.13 oz.;20;0.508;10;0.5000;Grey;6.87E+11;0.4456;202.1
20x10PN;"170 Pattern
Designed for YS170";LP20010PN;Pattern;29.16; ;1.35 in.;0.80 in.;5/16 in.;5.93 oz.;20;0.508;10;0.5000;Grey;6.87E+11;0.3706;168.1
20x10P;Sport Pusher;LP20010P;Sport, Pusher (for IC Engines);29.16; ;1.75 in.;0.73 in.;5/16 in.;6.56 oz.;20;0.508;10;0.5000;Grey;6.87E+11;0.41;186
20x10EP;"Thin Electric Pusher
Reverse Rotation
Use LPAR06E adapter rings
Includes one set of rings from LPAR06E";LP20010EP;Thin Electric, Electric Reverse Rotation (Left Hand Rotation);17.33; ;1.25 in.;0.50 in.;1/4 in.;3.39 oz.;20;0.508;10;0.5000;Grey;6.87E+11;0.2116;96
20x10E;"Thin Electric
Use LPAR06E adapter rings
Includes one set of rings from LPAR06E";LP20010E;Thin Electric;17.33; ;1.25 in.;0.50 in.;1/4 in.;3.39 oz.;20;0.508;10;0.5000;Grey;6.87E+11;0.2116;96
20x10.5PNC;"170 Pattern Carbon
Designed for YS170
Material: 40% Carbon / 60% Nylon";LP200105PNC;Carbon Fiber, Pattern, Pattern Carbon Fiber;81; ;1.35 in.;0.80 in.;5/16 in.;4.21 oz.;20;0.508;10.5;0.5250;Black;6.87E+11;0.263;119.3
20x10.5PN;"170 Pattern
Designed for YS170";LP200105PN;Pattern;29.16; ;1.35 in.;0.80 in.;5/16 in.;5.57 oz.;20;0.508;10.5;0.5250;Grey;6.87E+11;0.3481;157.9
20x10;Sport;LP20010;Sport;29.16; ;1.75 in.;0.73 in.;5/16 in.;6.56 oz.;20;0.508;10;0.5000;Grey;6.87E+11;0.41;186
20.5x20.5E(CD);"Thin Electric
Contra Drive (CW)
Designed for use with Brenner Contra Drive.
Limited to 3500 RPM";LP205205E(CD);Thin Electric;24.3; ;1.15 in.;0.50 in.;5/16 in.;3.10 oz.;20.5;0.5207;20.5;1.0000;Grey;6.87E+11;0.1938;87.9
20.5x14EPNCP;"Thin Electric Carbon
Reverse Rotation (Left Hand)
Pattern propeller with thin hub, for electric motors only
Use LPAR06E adapter rings
Includes one set of rings from LPAR06E
Material: 40% Carbon / 60% Nylon";LP20514EPNCP;Thin Electric, Electric Reverse Rotation (Left Hand Rotation), Carbon Fiber (Electric Only), Pattern (Electric Only), Multi Rotor (Electric Only);52.92; ;1.25 in.;0.47 in.;1/4 in.;2.64 oz.;20.5;0.5207;14;0.6829;Black;6.87E+11;0.1648;74.8
20.5x14EPNC;"Thin Electric Carbon
Pattern propeller with thin hub, for electric motors only
Use LPAR06E adapter rings
Includes one set of rings from LPAR06E
Material: 40% Carbon / 60% Nylon";LP20514EPNC;Thin Electric, Carbon Fiber (Electric Only), Pattern (Electric Only), Multi Rotor (Electric Only);52.92; ;1.25 in.;0.47 in.;1/4 in.;2.64 oz.;20.5;0.5207;14;0.6829;Black;6.87E+11;0.1648;74.8
20.5x14EPN;"Thin Electric
Pattern propeller with thin hub
Use LPAR06E adapter rings
Includes one set of rings from LPAR06E";LP20514EPN;Thin Electric, Pattern (Electric Only);17.33; ;1.25 in.;0.47 in.;1/4 in.;3.49 oz.;20.5;0.5207;14;0.6829;Grey;6.87E+11;0.2181;98.9
20.5x14E;"Thin Electric
Use LPAR06E adapter rings
Includes one set of rings from LPAR06E";LP20514E;Thin Electric;17.33; ;1.25 in.;0.58 in.;1/4 in.;4.34 oz.;20.5;0.5207;14;0.6829;Grey;6.87E+11;0.2713;123.1
20.5x13.5EPNC;"Thin Electric Carbon
Pattern propeller with thin hub, for electric motors only
Use LPAR06E adapter rings
Includes one set of rings from LPAR06E
Material: 40% Carbon / 60% Nylon";LP205135EPNC;Thin Electric, Carbon Fiber (Electric Only), Pattern (Electric Only);52.92; ;1.25 in.;0.46 in.;1/4 in.;2.64 oz.;20.5;0.5207;13.5;0.6585;Black;6.87E+11;0.1648;74.8
20.5x13.5EPN;"Thin Electric
Pattern propeller with thin hub
Use LPAR06E adapter rings
Includes one set of rings from LPAR06E";LP205135EPN;Thin Electric, Pattern (Electric Only);17.33; ;1.25 in.;0.46 in.;1/4 in.;3.56 oz.;20.5;0.5207;13.5;0.6585;Grey;6.87E+11;0.2227;101
20.5x12WE;"Thin Electric Wide Blade
Use LPAR06E adapter rings
Includes one set of rings from LPAR06E";LP20512WE;Thin Electric;17.33; ;1.25 in.;0.49 in.;1/4 in.;4.62 oz.;20.5;0.5207;12;0.5854;Grey;6.87E+11;0.2888;131
20.5x10PNC;"175 Pattern Carbon
Designed for YS175
Material: 40% Carbon / 60% Nylon";LP20510PNC;Carbon Fiber, Pattern, Pattern Carbon Fiber;81; ;1.35 in.;0.80 in.;5/16 in.;4.55 oz.;20.5;0.5207;10;0.4878;Black;6.87E+11;0.2848;129.2
20.5x10PN;"175 Pattern
Designed for YS175";LP20510PN;Pattern;29.16; ;1.35 in.;0.80 in.;5/16 in.;6.03 oz.;20.5;0.5207;10;0.4878;Grey;6.87E+11;0.3769;171
20.5x10.5WPNC;"185 Pattern Carbon
Designed for YS185DZ
Material: 40% Carbon / 60% Nylon";LP205105WPNC;Carbon Fiber, Pattern, Pattern Carbon Fiber;81; ;1.35 in.;0.77 in.;5/16 in.;4.58 oz.;20.5;0.5207;10.5;0.5122;Black;6.87E+11;0.2866;130
20.5x10.5PNC;"185 Pattern Carbon
Designed for YS185DZ
Material: 40% Carbon / 60% Nylon
This propeller has progressive pitch (10 at the root and 11 at the tip)";LP205105PNC;Carbon Fiber, Pattern, Pattern Carbon Fiber;81; ;1.35 in.;0.80 in.;5/16 in.;4.55 oz.;20.5;0.5207;10.5;0.5122;Black;6.87E+11;0.2848;129.2
21x13WE;"Thin Electric Wide Blade
Use LPAR06E adapter rings
Includes one set of rings from LPAR06E";LP21013WE;Thin Electric;20.09; ;1.25 in.;0.53 in.;1/4 in.;4.51 oz.;21;0.5334;13;0.6190;Grey;6.87E+11;0.2822;128
21x13E;"Thin Electric
Use LPAR06E adapter rings
Includes one set of rings from LPAR06E";LP21013E;Thin Electric;20.09; ;1.25 in.;0.52 in.;1/4 in.;3.88 oz.;21;0.5334;13;0.6190;Grey;6.87E+11;0.2425;110
21x13.5EPNC;"Thin Electric Carbon
Pattern propeller with thin hub, for electric motors only
Use LPAR06E adapter rings
Includes one set of rings from LPAR06E
Material: 40% Carbon / 60% Nylon";LP210135EPNC;Thin Electric, Carbon Fiber (Electric Only), Pattern (Electric Only);52.92; ;1.25 in.;0.46 in.;1/4 in.;2.79 oz.;21;0.5334;13.5;0.6429;Black;6.87E+11;0.1742;79
21x12WE;"Thin Electric Wide Blade
Use LPAR06E adapter rings
Includes one set of rings from LPAR06E";LP21012WE;Thin Electric;20.09; ;1.25 in.;0.57 in.;1/4 in.;5.19 oz.;21;0.5334;12;0.5714;Grey;6.87E+11;0.3244;147.1
21x10WPNC;"175 Pattern Carbon
Designed for YS175
Material: 40% Carbon / 60% Nylon";LP21010WPNC;Carbon Fiber, Pattern, Pattern Carbon Fiber;85.32; ;1.35 in.;0.80 in.;5/16 in.;4.56 oz.;21;0.5334;10;0.4762;Black;6.87E+11;0.2848;129.2
21x10WPN;"175 Pattern
Designed for YS175";LP21010WPN;Pattern;32.56;Discontinued;1.35 in.;0.80 in.;5/16 in.;6.03 oz.;21;0.5334;10;0.4762;Grey;6.87E+11;0.3769;171
21x10W;IMAC Aerobatic Wide Blade;LP21010W;Sport, IMAC Aerobatic;32.56; ;2.00 in.;0.61 in.;5/16 in.;7.94 oz.;21;0.5334;10;0.4762;Grey;6.87E+11;0.4963;225.1
21x10PNC;"185 Pattern Carbon
Designed for YS185DZ
Material: 40% Carbon / 60% Nylon";LP21010PNC;Carbon Fiber, Pattern, Pattern Carbon Fiber;85.32; ;1.35 in.;0.78 in.;5/16 in.;4.37 oz.;21;0.5334;10;0.4762;Black;6.87E+11;0.2732;123.9
21x10PN;"185 Pattern
Designed for YS185DZ";LP21010PN;Pattern;32.56; ;1.35 in.;0.78 in.;5/16 in.;5.78 oz.;21;0.5334;10;0.4762;Grey;6.87E+11;0.3616;164
21x10.5PNC;"185 Pattern Carbon
Designed for YS185DZ
Material: 40% Carbon / 60% Nylon";LP210105PNC;Carbon Fiber, Pattern, Pattern Carbon Fiber;85.32; ;1.35 in.;0.79 in.;5/16 in.;4.27 oz.;21;0.5334;10.5;0.5000;Black;6.87E+11;0.2668;121
21x10.5PN;"185 Pattern
Designed for YS185DZ";LP210105PN;Pattern;32.56; ;1.35 in.;0.79 in.;5/16 in.;5.65 oz.;21;0.5334;10.5;0.5000;Grey;6.87E+11;0.3531;160.2
21.5x13EPNC;"Thin Electric Carbon
Pattern propeller with thin hub, for electric motors only
Use LPAR06E adapter rings
Includes one set of rings from LPAR06E
Material: 40% Carbon / 60% Nylon";LP21513EPNC;Thin Electric, Carbon Fiber (Electric Only), Pattern (Electric Only);52.92; ;1.25 in.;0.46 in.;1/4 in.;2.86 oz.;21.5;0.5461;13;0.6047;Black;6.87E+11;0.1786;81
21.5x10WPNC;"200 Pattern Carbon
Designed for YS200
Material: 40% Carbon / 60% Nylon";LP21510WPNC;Carbon Fiber, Pattern, Pattern Carbon Fiber;85.32;;1.35 in.;0.79 in.;5/16 in.;4.52 oz.;21.5;0.5461;10;0.4651;Black;6.87E+11;0.2822;128
21.5x10.5PNC;"185 Pattern Carbon
Designed for YS185DZ
Material: 40% Carbon / 60% Nylon";LP215105PNC;Carbon Fiber, Pattern, Pattern Carbon Fiber;85.32; ;1.35 in.;0.76 in.;5/16 in.;4.44 oz.;21.5;0.5461;10.5;0.4884;Black;6.87E+11;0.2778;126
22x8;Giant Scale Formula;LP22080;Sport, Giant Scale Racing;36.18; ;1.88 in.;0.71 in.;5/16 in.;8.47 oz.;22;0.5588;8;0.3636;Grey;6.87E+11;0.5294;240.1
22x13EPNC;"Thin Electric Carbon
Pattern propeller with thin hub, for electric motors only
Use LPAR06E adapter rings
Includes one set of rings from LPAR06E
Material: 40% Carbon / 60% Nylon";LP22013EPNC;Thin Electric, Carbon Fiber (Electric Only), Pattern (Electric Only);56.16;;1.25 in.;0.46 in.;8mm;3.03 oz.;22;0.5588;13;0.5909;Black;6.87E+11;0.1896;86
22x12WE;"Thin Electric Wide Blade
Use LPAR06E adapter rings
Includes one set of rings from LPAR06E";LP22012WE;Thin Electric;23.17; ;1.38 in.;0.55 in.;5/16 in.;5.57 oz.;22;0.5588;12;0.5455;Grey;6.87E+11;0.3483;158
22x12E;"Thin Electric
Use LPAR06E adapter rings
Includes one set of rings from LPAR06E";LP22012E;Thin Electric;23.17; ;1.38 in.;0.54 in.;5/16 in.;4.80 oz.;22;0.5588;12;0.5455;Grey;6.87E+11;0.2998;136
22x12C;Component System (Requires Hub);LP2C22012C;Carbon Fiber;136.4;Discontinued;NA;NA;5/16 in.;NA;22;0.5588;12;0.5455;Black;6.87E+11;0.2313;104.9
22x11E;"Thin Electric
Use LPAR06E adapter rings
Includes one set of rings from LPAR06E";LP22011E;Thin Electric;23.17;Discontinued;1.38 in.;0.49 in.;5/16 in.;4.23 oz.;22;0.5588;11;0.5000;Grey;6.87E+11;0.2646;120
22x10W;IMAC Aerobatic Wide Blade;LP22010W;Sport, IMAC Aerobatic;36.18;Discontinued;NA;NA;5/16 in.;NA;22;0.5588;10;0.4545;Grey;6.87E+11;0.2313;104.9
22x10E;"Thin Electric
Use LPAR06E adapter rings
Includes one set of rings from LPAR06E";LP22010E;Thin Electric;23.17; ;1.38 in.;0.53 in.;5/16 in.;4.73 oz.;22;0.5588;10;0.4545;Grey;6.87E+11;0.2954;134
22x10;Giant Scale Formula;LP22010;Sport, Giant Scale Racing;36.18; ;1.88 in.;0.73 in.;5/16 in.;8.25 oz.;22;0.5588;10;0.4545;Grey;6.87E+11;0.5156;233.9
24x12E;"Thin Electric
Use LPAR06E adapter rings
Includes one set of rings from LPAR06E";LP24012E;Thin Electric;30.29; ;1.38 in.;0.57 in.;5/16 in.;5.78 oz.;24;0.6096;12;0.5000;Grey;6.87E+11;0.3616;164
25x12.5E;"Thin Electric
Use LPAR06E adapter rings
Includes one set of rings from LPAR06E";LP25125E;Thin Electric;34.34; ;1.38 in.;0.63 in.;5/16 in.;7.87 oz.;25;0.635;12.5;0.5000;Grey;6.87E+11;0.4919;223.1
26x15E;Thin Electric;LP26015E;Thin Electric;38.72; ;1.75 in.;0.60 in.;5/16 in.;7.55 oz.;26;0.6604;15;0.5769;Grey;6.87E+11;0.4718;214
26x13E;Thin Electric;LP26013E;Thin Electric;38.72; ;1.75 in.;0.55 in.;5/16 in.;7.37 oz.;26;0.6604;13;0.5000;Grey;6.87E+11;0.4608;209
27x13EP;"Thin Electric Pusher
Reverse Rotation";LP27013EP;Thin Electric, Electric Reverse Rotation (Left Hand Rotation), Multi Rotor (Electric Only);43.47; ;1.75 in.;0.61 in.;5/16 in.;8.18 oz.;27;0.6858;13;0.4815;Grey;6.87E+11;0.5115;232
27x13E;Thin Electric;LP27013E;Thin Electric, Multi Rotor (Electric Only);43.47; ;1.75 in.;0.61 in.;5/16 in.;8.18 oz.;27;0.6858;13;0.4815;Grey;6.87E+11;0.5115;232
28x20C(P-51);"Component Blade
Designed for CARF-Models STREGA
Material: 40% Carbon / 60% Nylon

Hub not included.";LP28020C(P-51);Carbon Fiber, Sport;58;;NA;NA;NA;4.27 oz.;28;0.7112;20;0.7143;Black;6.87E+11;0.2668;121
